"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"gene471",0.453897114310446,0.656236791774139,-156.33447146689,-158.683236243548,7,2,659.786204974882,0,0,FALSE
"gene472",0.393249079198075,0.598856465783871,-155.043291420744,-157.637806849686,7,2,479.970091843217,0,0,FALSE
"gene473",3.18377014583975e-15,5.30628357639959e-14,-149.911781830695,-188.526861024208,7,2,476.307184325618,0,0,FALSE
"gene474",3.17414485242209e-06,2.04783538865941e-05,-143.096865964035,-159.783004675031,7,2,510.1647848282,0,0,FALSE
"gene475",0.593065487224654,0.753896805794051,-140.109374102086,-141.960377035149,7,2,268.425750717309,0,0,FALSE
"gene476",0.926856295552953,0.950621841592773,-154.90354906216,-155.591846607655,7,2,529.186797892675,0,0,FALSE
"gene477",0.000367504887199344,0.00168322849098936,-162.301139073414,-173.70456606195,7,2,873.19962349705,0,0,FALSE
"gene478",0.0179131214642666,0.0532072914780196,-169.08840247409,-175.918853459235,7,2,1226.4988920013,0,0,FALSE
"gene479",4.81041497826364e-22,1.3744042795039e-20,-143.297780214432,-198.132910486308,7,2,371.035816066561,0,0,FALSE
"gene480",0.0904644484679704,0.206266822310337,-160.393384905629,-165.146995142752,7,2,763.53913734189,0,0,FALSE
"gene481",0.634699432123762,0.790082280651986,-158.91957678686,-160.632293075168,7,2,664.622739911516,0,0,FALSE
"gene482",1.20357925575314e-37,7.22147553451887e-36,-128.288820911749,-219.805615595581,7,2,298.647129158234,0,0,FALSE
"gene483",0.419912104580417,0.618483482384796,-140.307986418103,-142.791521942641,7,2,290.679247576871,0,0,FALSE
"gene484",0.00038110616677383,0.00173015434525907,-174.170168712228,-185.532263190057,7,2,1214.16227623813,0,0,FALSE
"gene485",5.37817443034329e-11,5.20468493259028e-10,-142.916674781749,-171.351789533916,7,2,336.732596213574,0,0,FALSE
"gene486",0.105152581977014,0.229423815222575,-133.311226447823,-137.861080986833,7,2,329.544133806377,0,0,FALSE
"gene487",0.00351627255349207,0.0127094188680436,-150.476529413966,-159.268303872583,7,2,582.673526064552,0,0,FALSE
"gene488",1.18012873330113e-12,1.53929834778408e-11,-117.081289048002,-149.527231472083,7,2,157.583771358594,0,0,FALSE
"gene489",0.00885628540730159,0.0288791915455487,-152.662010330508,-160.352007506168,7,2,540.735835487656,0,0,FALSE
"gene490",0.0121672115086494,0.0380289625355292,-141.581387332652,-148.886209627265,7,2,373.392520719337,0,0,FALSE
"gene491",0.643536324304862,0.794489289265262,-76.6500478103976,-78.3337586366144,7,2,19.6394222545133,0,0,FALSE
"gene492",5.6811878276676e-09,4.60636850891967e-08,-146.850764021887,-170.350816098861,7,2,489.632286473397,0,0,FALSE
"gene493",1.71835732128593e-19,3.81857182507985e-18,-116.040537892384,-164.825317261465,7,2,127.404723038908,0,0,FALSE
"gene494",0.0595782121846356,0.147106696752187,-152.308108784851,-157.615448958673,7,2,678.268723057734,0,0,FALSE
"gene495",0.0606813537300636,0.149216443598517,-152.470027152786,-157.753370196173,7,2,440.318083466812,0,0,FALSE
"gene496",0.500648489065981,0.690549640091008,-130.136297635402,-132.309662467575,7,2,179.471418142884,0,0,FALSE
"gene497",3.90923103891997e-07,2.6960214061517e-06,-139.680606643116,-158.642329772701,7,2,360.47999401317,0,0,FALSE
"gene498",0.251160120404756,0.439347149396075,-158.595659046805,-161.901488350246,7,2,648.328842711144,0,0,FALSE
"gene499",0.000196282283366679,0.000927317874173288,-125.845844652282,-137.959758064994,7,2,180.298568558253,0,0,FALSE
"gene500",0.100537631866375,0.2225217243555,-145.328740822388,-149.939641518744,7,2,437.635417288382,0,0,FALSE
"gene501",0.00280612047880313,0.0104869090772802,-173.912297815183,-182.969612478117,7,2,1228.91915074289,0,0,FALSE
"gene502",0.118021545520238,0.250222357993437,-114.940435572982,-119.332138471477,7,2,118.686501707394,0,0,FALSE
"gene503",0.0456508607920947,0.118573664395051,-149.153971703099,-154.806646855744,7,2,507.446315765683,0,0,FALSE
"gene504",1.05923931440305e-18,2.19152961600631e-17,-126.885759033673,-173.794155249218,7,2,218.05144123762,0,0,FALSE
"gene505",0.50326110071362,0.692120519326996,-166.311042672941,-168.474895885661,7,2,790.91152354358,0,0,FALSE
"gene506",6.28700003641464e-10,5.38885717406969e-09,-147.151642101135,-172.989564403464,7,2,451.287561054323,0,0,FALSE
"gene507",0.17874341901434,0.348860191810663,-145.60407368846,-149.411780842148,7,2,467.562512214303,0,0,FALSE
"gene508",0.404958090900883,0.608959535189298,-157.661553371732,-160.206709808631,7,2,489.789146927342,0,0,FALSE
"gene509",2.25923301667371e-17,4.10769639395219e-16,-142.686375944321,-186.432300766545,7,2,385.367491312076,0,0,FALSE
"gene510",0.615642519662406,0.769553149578007,-162.564417932895,-164.340059245215,7,2,798.235271211823,0,0,FALSE
"gene511",0.310946606481768,0.504237740240705,-154.24674351683,-157.222596178902,7,2,739.267719447576,0,0,FALSE
"gene512",0.674457346590335,0.814120270998133,-169.000789677567,-170.583638897092,7,2,951.585164874885,0,0,FALSE
"gene513",0.0723198045008796,0.170270773982109,-133.825225607901,-138.877623031652,7,2,286.690735007258,0,0,FALSE
"gene514",0.782303057067379,0.887253631366565,-142.014053426416,-143.244732418171,7,2,298.406638670157,0,0,FALSE
"gene515",8.17060922777955e-06,4.66891955873117e-05,-146.686646262366,-162.336895351655,7,2,443.856172618159,0,0,FALSE
"gene516",0.428432806691797,0.62544935283474,-152.990179695205,-155.439268546821,7,2,498.673200114583,0,0,FALSE
"gene517",6.69061217463819e-06,3.93565422037541e-05,-92.9887313060619,-108.85842482928,7,2,36.4671518382889,0,0,FALSE
"gene518",0.337254696859702,0.538813514160305,-157.856528789274,-160.702989026279,7,2,612.266877215057,0,0,FALSE
"gene519",0.0121570695239539,0.0380289625355292,-166.633139344161,-173.938977803274,7,2,895.984255651477,0,0,FALSE
"gene520",0.315454900654356,0.510169650653946,-170.709893570708,-173.662985792657,7,2,996.458623547147,0,0,FALSE
"gene521",0.0580811580602145,0.144600393510907,-175.692992693814,-181.03357424323,7,2,1040.32334704042,0,0,FALSE
"gene522",0.256901863213019,0.445494560485004,-132.358784923253,-135.630305974009,7,2,244.057991825838,0,0,FALSE
"gene523",0.638897563487166,0.793661569549275,-148.307765072746,-150.006689515753,7,2,562.71972636739,0,0,FALSE
"gene524",0.161821255683709,0.323642511367418,-153.393111984697,-157.343220710377,7,2,517.804633101406,0,0,FALSE
"gene525",0.340564413964275,0.540578434863929,-95.0699875520268,-97.9007239501082,7,2,32.5221414195712,0,0,FALSE
"gene526",0.0124851087025705,0.0386137382553726,-78.2134264691229,-85.4868062314902,7,2,19.1834768840964,0,0,FALSE
"gene527",9.75765479605938e-05,0.000487882739802969,-129.349481114699,-142.249392772595,7,2,213.235134933699,0,0,FALSE
"gene528",7.87587657898089e-06,4.54377494941205e-05,-125.739254207476,-141.429867926885,7,2,183.193979995504,0,0,FALSE
"gene529",0.827894598091122,0.899130172186507,-154.837492378801,-155.91294626266,7,2,468.992497145196,0,0,FALSE
"gene530",0.613091834684438,0.769553149578007,-186.388068387304,-188.172176107939,7,2,1449.95369879359,0,0,FALSE
"gene531",0.0678491418015721,0.162189183589416,-127.213843650007,-132.350540947124,7,2,179.020689046229,0,0,FALSE
"gene532",0.538054579255743,0.714006043585772,-159.494505648895,-161.534161210936,7,2,682.566335359747,0,0,FALSE
"gene533",0.00693828016341061,0.0230609393457735,-150.959038685329,-158.942650060309,7,2,487.569812923657,0,0,FALSE
"gene534",0.49409803998046,0.686247277750638,-166.081188372947,-168.278525720699,7,2,803.085268416053,0,0,FALSE
"gene535",0.792417222453855,0.887253631366565,-165.588445646492,-166.785277910184,7,2,803.733847735696,0,0,FALSE
"gene536",0.222471222134783,0.405722593558875,-156.640057323397,-160.12779109021,7,2,575.823954819101,0,0,FALSE
"gene537",1.36507657395811e-39,9.10051049305406e-38,-130.739401039246,-226.807484876039,7,2,309.485397015506,0,0,FALSE
"gene538",0.044569882965919,0.116586237502031,-156.796219867661,-162.479720433735,7,2,603.131887762302,0,0,FALSE
"gene539",0.233977299355576,0.417816605992101,-99.4553396185252,-102.867882539071,7,2,46.7191153617201,0,0,FALSE
"gene540",0.721383451681765,0.845371232439569,-122.857393135447,-124.287963559049,7,2,119.413081122763,0,0,FALSE
"gene541",0.0363446875615957,0.0991218751679884,-119.280007287455,-125.224371278512,7,2,102.292224341634,0,0,FALSE
"gene542",0.101593727183974,0.223282916887856,-95.7284476619984,-100.325155514251,7,2,61.2886957031241,0,0,FALSE
"gene543",0.284859497140069,0.474765828566782,-170.282791380341,-173.395713435772,7,2,1029.96762289498,0,0,FALSE
"gene544",0.000423882394634183,0.00188524697958173,-153.552350337616,-164.793347521522,7,2,577.724788582147,0,0,FALSE
"gene545",7.01117162385512e-08,5.25837871789134e-07,-143.738863172528,-164.551894166104,7,2,590.916163337179,0,0,FALSE
"gene546",0.462718616067891,0.664189401054389,-144.034144008841,-146.348998283485,7,2,362.390366834465,0,0,FALSE
"gene547",0.400627463366136,0.606770985964952,-143.700243234284,-146.263537468454,7,2,329.843076916444,0,0,FALSE
"gene548",0.00151351165500872,0.00601395359606115,-154.018856594021,-163.796899200916,7,2,586.777555427361,0,0,FALSE
"gene549",0.159504726860416,0.320076374970735,-157.157634756137,-161.128247187146,7,2,676.543895610382,0,0,FALSE
"gene550",0.000727295988062212,0.00311698280598091,-151.660462345169,-162.284237231488,7,2,605.956710520834,0,0,FALSE
"gene551",1.67373954121674e-08,1.33899163297339e-07,-145.68803347475,-168.035374153107,7,2,476.981085412385,0,0,FALSE
"gene552",5.33855116035909e-17,9.4209726359278e-16,-134.523468020537,-177.379333674462,7,2,311.609879274533,0,0,FALSE
"gene553",0.804076092229359,0.895075427342515,-30.8089496536345,-31.9663993489278,7,2,1.09314067918008,0,0,FALSE
"gene554",0.696170530871542,0.825283249715586,-152.319189974005,-153.831563049238,7,2,349.520503803457,0,0,FALSE
"gene555",0.155449175262357,0.312984916635617,-165.604108703016,-169.611259707224,7,2,779.834228204273,0,0,FALSE
"gene556",0.0443399372399405,0.116586237502031,-158.370357367206,-164.060506269602,7,2,653.766767483413,0,0,FALSE
"gene557",0.201701477744725,0.381769358507367,-169.020734569847,-172.652977717674,7,2,1007.71170221148,0,0,FALSE
"gene558",0.489565381452338,0.682948185962885,-90.0585554386037,-92.272587993962,7,2,46.5192919069757,0,0,FALSE
"gene559",0.615147196274623,0.769553149578007,-130.246265787181,-132.023550331487,7,2,194.81897704985,0,0,FALSE
"gene560",0.241241405248722,0.426975938493314,-135.057280729218,-138.423938361257,7,2,226.662023107195,0,0,FALSE
"gene561",8.05853894113599e-12,8.63414886550284e-11,-165.532752819558,-195.9644602364,7,2,942.031862906225,0,0,FALSE
"gene562",3.09744681801023e-05,0.000165934650964834,-144.486488487016,-158.66563026349,7,2,412.602644815709,0,0,FALSE
"gene563",2.70158301530142e-20,6.23442234300327e-19,-112.892954712309,-163.584208138851,7,2,98.0930318251076,0,0,FALSE
"gene564",0.141527586654677,0.288831809499341,-158.284316015488,-162.423690712824,7,2,695.028538575092,0,0,FALSE
"gene565",0.0118227006304175,0.0375881685911443,-131.6334641623,-138.97327245302,7,2,210.961492481236,0,0,FALSE
"gene566",0.816913426056253,0.897707061600278,-157.412572482329,-158.526117675777,7,2,433.264423678693,0,0,FALSE
"gene567",0.669423434518586,0.813064900225003,-164.653380510841,-166.252597999678,7,2,871.239707505219,0,0,FALSE
"gene568",0.00666348160535222,0.0224611739506255,-108.50883004792,-116.54087051032,7,2,100.08924808939,0,0,FALSE
"gene569",0.000180756665100517,0.000860746024288175,-109.112041413027,-121.318923908404,7,2,79.0319179381717,0,0,FALSE
"gene570",0.0123874137624278,0.0385100945982211,-156.741194463597,-164.024153726797,7,2,481.12023965097,0,0,FALSE
"gene571",3.20284147710943e-07,2.2608292779596e-06,-154.241440254153,-173.418544010233,7,2,683.691111270536,0,0,FALSE
"gene572",0.000383517546532428,0.00173015434525907,-109.584252886115,-120.939171799937,7,2,75.5174617696768,0,0,FALSE
"gene573",1.55323518160334e-32,7.1687777612462e-31,-123.58533630799,-203.12624181444,7,2,216.501402406876,0,0,FALSE
"gene574",0.385166064833635,0.589539895153522,-166.736599731587,-169.3657969306,7,2,829.383804213514,0,0,FALSE
"gene575",3.98173562417329e-12,4.68439485196857e-11,-107.43550203516,-138.607107518913,7,2,75.8703114260657,0,0,FALSE
"gene576",0.538104991489731,0.714006043585772,-168.382196446842,-170.421675145517,7,2,997.374024412784,0,0,FALSE
"gene577",0.113108296489954,0.243243648365493,-159.356316926184,-163.806457841404,7,2,630.305678690586,0,0,FALSE
"gene578",0.0773169809875125,0.179806932529099,-153.403978745173,-158.367707721532,7,2,588.641835275192,0,0,FALSE
"gene579",0.179081565129474,0.348860191810663,-34.5936130370995,-38.3985971563127,7,2,1.54028808474046,0,0,FALSE
"gene580",0.0404940641155009,0.10750636490841,-173.016579375967,-178.823049073957,7,2,1094.40897296083,0,0,FALSE
"gene581",7.69796341454317e-07,5.1896382569954e-06,-151.197173526956,-169.42517991492,7,2,537.345958590664,0,0,FALSE
"gene582",0.11541107271013,0.246429336747609,-149.982868597228,-154.405339214914,7,2,460.229344144889,0,0,FALSE
"gene583",0.392549680446141,0.598856465783871,-164.77995526319,-167.377451497173,7,2,895.266119644352,0,0,FALSE
"gene584",0.0438420395046774,0.115882042743641,-149.058869449137,-154.763526423922,7,2,409.109804092595,0,0,FALSE
"gene585",0.512754038288004,0.69604620582082,-143.125500197581,-145.25502266982,7,2,334.280919525815,0,0,FALSE
"gene586",0.0127683527858948,0.0390867942425352,-181.792444328417,-189.038455216894,7,2,1405.86787803168,0,0,FALSE
"gene587",0.000259169697504541,0.00120544045350949,-127.387033690207,-139.18674583433,7,2,156.698647726988,0,0,FALSE
"gene588",0.00101994898293472,0.0041349283091948,-134.648529478572,-144.883252923384,7,2,267.396919706541,0,0,FALSE
"gene589",0.600545341048118,0.758583588692359,-115.100385429636,-116.926310757508,7,2,95.2139072814289,0,0,FALSE
"gene590",0.417180346500568,0.618044957778619,-119.62628440587,-122.120963356885,7,2,106.089725922156,0,0,FALSE
"gene591",3.2140993435699e-34,1.60704967178495e-32,-129.346843647929,-212.837520888596,7,2,383.831327922447,0,0,FALSE
"gene592",0.00094267096162171,0.00387399025323991,-178.328881205887,-188.654427051803,7,2,1555.00203117702,0,0,FALSE
"gene593",0.590389316133297,0.752088300806747,-153.794033310518,-155.654037288321,7,2,546.386832031446,0,0,FALSE
"gene594",0.10087651504116,0.2225217243555,-161.198199351614,-165.804530988366,7,2,754.95384893563,0,0,FALSE
"gene595",0.120940743873394,0.254521194946104,-161.124308095946,-165.482326958879,7,2,588.984833330838,0,0,FALSE
"gene596",0.18753113478429,0.360636797662095,-163.422200551752,-167.160555420874,7,2,812.337285965902,0,0,FALSE
"gene597",4.68742524931199e-30,1.757784468492e-28,-111.015721659898,-184.734369556463,7,2,128.821291756298,0,0,FALSE
"gene598",0.352527301213372,0.554696534038097,-155.849130002591,-158.623978007018,7,2,439.397499632537,0,0,FALSE
"gene599",0.000114837182569186,0.000569440574723234,-158.421713013663,-171.138953296776,7,2,735.104780282277,0,0,FALSE
"gene600",6.22060385862006e-13,8.6799123608652e-12,-152.428316107069,-185.54434248179,7,2,449.365613531757,0,0,FALSE
